,Unnamed: 0,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,song_name,artist_name
527,527,0.535,0.258,7,-9.499,0,0.033,0.768,8.95e-05,0.115,0.281,110.953,audio_features,0X5DcGkbxCXSadgj01ZXd7,spotify:track:0X5DcGkbxCXSadgj01ZXd7,https://api.spotify.com/v1/tracks/0X5DcGkbxCXSadgj01ZXd7,https://api.spotify.com/v1/audio-analysis/0X5DcGkbxCXSadgj01ZXd7,659520,4,Jazz,Autumn Leaves,Cannonball Adderley
528,528,0.425,0.0469,7,-18.612,0,0.0354,0.955,0.0,0.137,0.154,135.335,audio_features,0f2489MzoisF9pKduawvce,spotify:track:0f2489MzoisF9pKduawvce,https://api.spotify.com/v1/tracks/0f2489MzoisF9pKduawvce,https://api.spotify.com/v1/audio-analysis/0f2489MzoisF9pKduawvce,356627,4,Jazz,Autumn In New York,Ella Fitzgerald
529,529,0.742,0.671,5,-8.142,0,0.0407,0.794,0.00441,0.122,0.591,127.359,audio_features,1CDBaGlisZlOJzvx88lL8A,spotify:track:1CDBaGlisZlOJzvx88lL8A,https://api.spotify.com/v1/tracks/1CDBaGlisZlOJzvx88lL8A,https://api.spotify.com/v1/audio-analysis/1CDBaGlisZlOJzvx88lL8A,438280,4,Jazz,Song For My Father,Horace Silver
530,530,0.561,0.346,0,-12.596,0,0.0409,0.873,0.399,0.104,0.697,93.689,audio_features,6CDQBADsdzJwc3qZ3OPDHH,spotify:track:6CDQBADsdzJwc3qZ3OPDHH,https://api.spotify.com/v1/tracks/6CDQBADsdzJwc3qZ3OPDHH,https://api.spotify.com/v1/audio-analysis/6CDQBADsdzJwc3qZ3OPDHH,290293,4,Jazz,Almost Like Being In Love,Red Garland
531,531,0.673,0.377,0,-14.141,1,0.0697,0.586,0.0,0.332,0.713,88.973,audio_features,0RNxWy0PC3AyH4ThH3aGK6,spotify:track:0RNxWy0PC3AyH4ThH3aGK6,https://api.spotify.com/v1/tracks/0RNxWy0PC3AyH4ThH3aGK6,https://api.spotify.com/v1/audio-analysis/0RNxWy0PC3AyH4ThH3aGK6,201467,4,Jazz,Mack the Knife,Louis Armstrong
532,532,0.492,0.0671,10,-15.671,0,0.0399,0.958,0.000968,0.109,0.165,124.908,audio_features,1xlyVmdCo5lMRIzuMlAUF7,spotify:track:1xlyVmdCo5lMRIzuMlAUF7,https://api.spotify.com/v1/tracks/1xlyVmdCo5lMRIzuMlAUF7,https://api.spotify.com/v1/audio-analysis/1xlyVmdCo5lMRIzuMlAUF7,147413,4,Jazz,I'm Glad There Is You,Julie London
533,533,0.71,0.318,0,-8.948,0,0.0432,0.867,0.00038,0.169,0.58,126.05,audio_features,7GBPpRMtLyGA6svXQMNfIN,spotify:track:7GBPpRMtLyGA6svXQMNfIN,https://api.spotify.com/v1/tracks/7GBPpRMtLyGA6svXQMNfIN,https://api.spotify.com/v1/audio-analysis/7GBPpRMtLyGA6svXQMNfIN,194240,4,Jazz,Bye Bye Blackbird,Etta Jones
534,534,0.224,0.214,2,-14.455,0,0.0348,0.976,0.00094,0.367,0.14,83.906,audio_features,7gHFBNy0Qn86xGKJ9OdFTw,spotify:track:7gHFBNy0Qn86xGKJ9OdFTw,https://api.spotify.com/v1/tracks/7gHFBNy0Qn86xGKJ9OdFTw,https://api.spotify.com/v1/audio-analysis/7gHFBNy0Qn86xGKJ9OdFTw,179373,3,Jazz,Misty,Sarah Vaughan
535,535,0.525,0.222,10,-11.065,0,0.0373,0.836,0.0799,0.051,0.645,156.364,audio_features,1xUJ1mdLAysxNBtO9w3J2g,spotify:track:1xUJ1mdLAysxNBtO9w3J2g,https://api.spotify.com/v1/tracks/1xUJ1mdLAysxNBtO9w3J2g,https://api.spotify.com/v1/audio-analysis/1xUJ1mdLAysxNBtO9w3J2g,195533,4,Jazz,Stompin At The Savoy,Benny Goodman
536,536,0.542,0.32,8,-9.975,1,0.0387,0.907,0.649,0.0609,0.206,116.648,audio_features,1wl5b2lw3YagQtZiYZbQWP,spotify:track:1wl5b2lw3YagQtZiYZbQWP,https://api.spotify.com/v1/tracks/1wl5b2lw3YagQtZiYZbQWP,https://api.spotify.com/v1/audio-analysis/1wl5b2lw3YagQtZiYZbQWP,193840,4,Jazz,'Round Midnight,Thelonious Monk
537,537,0.612,0.526,0,-8.558,0,0.0272,0.727,0.0331,0.183,0.594,129.341,audio_features,38xcUjiTP1ivfb7ObwjyGA,spotify:track:38xcUjiTP1ivfb7ObwjyGA,https://api.spotify.com/v1/tracks/38xcUjiTP1ivfb7ObwjyGA,https://api.spotify.com/v1/audio-analysis/38xcUjiTP1ivfb7ObwjyGA,429267,4,Jazz,Watermelon Man - Remastered 2007,Herbie Hancock
538,538,0.365,0.136,0,-12.42,1,0.0436,0.921,0.0,0.103,0.255,64.212,audio_features,0DuWyzeLH09PQcnOMJiRgE,spotify:track:0DuWyzeLH09PQcnOMJiRgE,https://api.spotify.com/v1/tracks/0DuWyzeLH09PQcnOMJiRgE,https://api.spotify.com/v1/audio-analysis/0DuWyzeLH09PQcnOMJiRgE,197707,3,Jazz,Lover Man,Billie Holiday
539,539,0.494,0.182,10,-11.116,0,0.0443,0.79,0.00036,0.129,0.21,112.689,audio_features,5vb7At47uO0yPGfmYnAHuw,spotify:track:5vb7At47uO0yPGfmYnAHuw,https://api.spotify.com/v1/tracks/5vb7At47uO0yPGfmYnAHuw,https://api.spotify.com/v1/audio-analysis/5vb7At47uO0yPGfmYnAHuw,355333,4,Jazz,"'Round Midnight (feat. John Coltrane, Red Garland, Paul Chambers & Philly Joe Jones)",Miles Davis
540,540,0.341,0.0446,10,-18.109,1,0.0348,0.909,0.00785,0.157,0.128,174.365,audio_features,1jf3wYtynxiPOdhqAp3cUN,spotify:track:1jf3wYtynxiPOdhqAp3cUN,https://api.spotify.com/v1/tracks/1jf3wYtynxiPOdhqAp3cUN,https://api.spotify.com/v1/audio-analysis/1jf3wYtynxiPOdhqAp3cUN,258107,3,Jazz,The Masquerade Is Over,Nancy Wilson
541,541,0.277,0.242,4,-18.442,1,0.0342,0.694,0.464,0.113,0.285,175.384,audio_features,2JOEPbuwVf0nafGnMSVEhH,spotify:track:2JOEPbuwVf0nafGnMSVEhH,https://api.spotify.com/v1/tracks/2JOEPbuwVf0nafGnMSVEhH,https://api.spotify.com/v1/audio-analysis/2JOEPbuwVf0nafGnMSVEhH,824133,3,Jazz,My Favorite Things,John Coltrane
542,542,0.659,0.113,10,-16.756,0,0.0569,0.976,0.88,0.179,0.738,95.063,audio_features,2xm9ihELo6xwrRKrBbPql9,spotify:track:2xm9ihELo6xwrRKrBbPql9,https://api.spotify.com/v1/tracks/2xm9ihELo6xwrRKrBbPql9,https://api.spotify.com/v1/audio-analysis/2xm9ihELo6xwrRKrBbPql9,182360,4,Jazz,Body and Soul,Coleman Hawkins
543,543,0.356,0.0937,8,-16.64,0,0.0353,0.957,0.096,0.209,0.278,86.669,audio_features,3PJMsxg6rz9FOo6xNiASXz,spotify:track:3PJMsxg6rz9FOo6xNiASXz,https://api.spotify.com/v1/tracks/3PJMsxg6rz9FOo6xNiASXz,https://api.spotify.com/v1/audio-analysis/3PJMsxg6rz9FOo6xNiASXz,342373,3,Jazz,Goodbye Pork Pie Hat,Charles Mingus
544,544,0.519,0.0422,1,-10.778,1,0.0537,0.966,0.929,0.124,0.397,130.436,audio_features,6rK27cC9hX0e1Chrnxo9Vn,spotify:track:6rK27cC9hX0e1Chrnxo9Vn,https://api.spotify.com/v1/tracks/6rK27cC9hX0e1Chrnxo9Vn,https://api.spotify.com/v1/audio-analysis/6rK27cC9hX0e1Chrnxo9Vn,252947,3,Jazz,My Romance - Remastered 2006,Gene Ammons
545,545,0.578,0.351,11,-12.432,0,0.101,0.813,0.0,0.123,0.476,122.712,audio_features,5z161QQZMgQxSILnv3QoJk,spotify:track:5z161QQZMgQxSILnv3QoJk,https://api.spotify.com/v1/tracks/5z161QQZMgQxSILnv3QoJk,https://api.spotify.com/v1/audio-analysis/5z161QQZMgQxSILnv3QoJk,240867,4,Jazz,Lullaby Of Birdland,Sarah Vaughan
546,546,0.505,0.159,7,-11.235,0,0.0336,0.946,0.0127,0.212,0.196,59.385,audio_features,7ysmJhXFQtiBQlk6EZ6sks,spotify:track:7ysmJhXFQtiBQlk6EZ6sks,https://api.spotify.com/v1/tracks/7ysmJhXFQtiBQlk6EZ6sks,https://api.spotify.com/v1/audio-analysis/7ysmJhXFQtiBQlk6EZ6sks,295200,4,Jazz,Journey Into Melody - 2007 Digital Remaster/Rudy Van Gelder Edition,Stanley Turrentine
547,547,0.336,0.0619,5,-20.494,0,0.0363,0.985,0.891,0.11,0.197,60.705,audio_features,3GOZbK2epuHzCt5YvvVFHO,spotify:track:3GOZbK2epuHzCt5YvvVFHO,https://api.spotify.com/v1/tracks/3GOZbK2epuHzCt5YvvVFHO,https://api.spotify.com/v1/audio-analysis/3GOZbK2epuHzCt5YvvVFHO,190400,4,Jazz,Alone Together - Rudy Van Gelder Remaster 2006,Kenny Dorham
548,548,0.553,0.546,9,-7.459,0,0.0341,0.439,0.000557,0.167,0.7,118.214,audio_features,1xicvSO4CJ2ymqYgpk7DFh,spotify:track:1xicvSO4CJ2ymqYgpk7DFh,https://api.spotify.com/v1/tracks/1xicvSO4CJ2ymqYgpk7DFh,https://api.spotify.com/v1/audio-analysis/1xicvSO4CJ2ymqYgpk7DFh,342067,4,Jazz,"Milestones (feat. John Coltrane, Cannonball Adderley, Red Garland, Paul Chambers & Philly Joe Jones)",Miles Davis
549,549,0.503,0.286,8,-15.425,1,0.045,0.643,0.00112,0.156,0.569,136.098,audio_features,3zIuHdD8dkh1vPxQu334T7,spotify:track:3zIuHdD8dkh1vPxQu334T7,https://api.spotify.com/v1/tracks/3zIuHdD8dkh1vPxQu334T7,https://api.spotify.com/v1/audio-analysis/3zIuHdD8dkh1vPxQu334T7,643128,4,Jazz,Blue Train,John Coltrane
550,550,0.652,0.356,5,-13.733,0,0.0419,0.546,0.000103,0.132,0.56,148.822,audio_features,2kF9Ijd7I2Kk2P4bYqUmzG,spotify:track:2kF9Ijd7I2Kk2P4bYqUmzG,https://api.spotify.com/v1/tracks/2kF9Ijd7I2Kk2P4bYqUmzG,https://api.spotify.com/v1/audio-analysis/2kF9Ijd7I2Kk2P4bYqUmzG,242347,4,Jazz,Midnight Blue - Remastered,Kenny Burrell
551,551,0.373,0.302,1,-20.358,0,0.0376,0.818,0.835,0.171,0.35,86.925,audio_features,0Dt1B5dNfajRczQKZA87aL,spotify:track:0Dt1B5dNfajRczQKZA87aL,https://api.spotify.com/v1/tracks/0Dt1B5dNfajRczQKZA87aL,https://api.spotify.com/v1/audio-analysis/0Dt1B5dNfajRczQKZA87aL,435267,4,Jazz,So Tender,Keith Jarrett
552,552,0.497,0.086,7,-13.579,1,0.0443,0.974,0.00106,0.124,0.171,129.332,audio_features,6cRsRBzSaGwfnMMqNSjtFY,spotify:track:6cRsRBzSaGwfnMMqNSjtFY,https://api.spotify.com/v1/tracks/6cRsRBzSaGwfnMMqNSjtFY,https://api.spotify.com/v1/audio-analysis/6cRsRBzSaGwfnMMqNSjtFY,228360,4,Jazz,Don't Go To Strangers,Etta Jones
553,553,0.608,0.387,11,-20.157,0,0.0411,0.86,0.662,0.187,0.809,91.489,audio_features,5PXIzyJURVKyO1cwVDuGEK,spotify:track:5PXIzyJURVKyO1cwVDuGEK,https://api.spotify.com/v1/tracks/5PXIzyJURVKyO1cwVDuGEK,https://api.spotify.com/v1/audio-analysis/5PXIzyJURVKyO1cwVDuGEK,149080,4,Jazz,O Pato,Stan Getz
554,554,0.615,0.145,7,-14.283,1,0.0422,0.748,0.0,0.0292,0.505,102.633,audio_features,4R6rf3KbP45JST6Cr3Enry,spotify:track:4R6rf3KbP45JST6Cr3Enry,https://api.spotify.com/v1/tracks/4R6rf3KbP45JST6Cr3Enry,https://api.spotify.com/v1/audio-analysis/4R6rf3KbP45JST6Cr3Enry,130253,4,Jazz,Mean To Me - Remastered/1998,Dean Martin
555,555,0.55,0.179,5,-12.481,1,0.039,0.965,0.368,0.0746,0.349,129.536,audio_features,1qeO0T3LIqlUvrELz3Gngk,spotify:track:1qeO0T3LIqlUvrELz3Gngk,https://api.spotify.com/v1/tracks/1qeO0T3LIqlUvrELz3Gngk,https://api.spotify.com/v1/audio-analysis/1qeO0T3LIqlUvrELz3Gngk,259813,4,Jazz,Too Young To Go Steady,John Coltrane Quartet
556,556,0.417,0.42,0,-13.046,0,0.06,0.186,0.00111,0.185,0.517,147.143,audio_features,1ZXu0ib26kWfQQngREMcU2,spotify:track:1ZXu0ib26kWfQQngREMcU2,https://api.spotify.com/v1/tracks/1ZXu0ib26kWfQQngREMcU2,https://api.spotify.com/v1/audio-analysis/1ZXu0ib26kWfQQngREMcU2,287844,4,Jazz,Giant Steps - 2020 Remaster,John Coltrane
557,557,0.416,0.201,8,-11.461,1,0.0379,0.975,0.803,0.107,0.372,165.869,audio_features,6MXrGG7nff0FXBQJa5UF9P,spotify:track:6MXrGG7nff0FXBQJa5UF9P,https://api.spotify.com/v1/tracks/6MXrGG7nff0FXBQJa5UF9P,https://api.spotify.com/v1/audio-analysis/6MXrGG7nff0FXBQJa5UF9P,339333,3,Jazz,Since I Fell For You - Rudy Van Gelder Edition / 2007 / Digital Remaster,Lee Morgan
558,558,0.629,0.278,8,-12.229,1,0.0329,0.662,0.000229,0.106,0.503,128.453,audio_features,3NvYPUNu6nwQgN31UnoDbn,spotify:track:3NvYPUNu6nwQgN31UnoDbn,https://api.spotify.com/v1/tracks/3NvYPUNu6nwQgN31UnoDbn,https://api.spotify.com/v1/audio-analysis/3NvYPUNu6nwQgN31UnoDbn,586493,4,Jazz,"Freddie Freeloader (feat. John Coltrane, Cannonball Adderley, Wynton Kelly & Paul Chambers)",Miles Davis
559,559,0.544,0.425,10,-10.231,1,0.0346,0.719,0.0186,0.964,0.348,84.443,audio_features,6NF8MZ2trxckVBr82pyyPt,spotify:track:6NF8MZ2trxckVBr82pyyPt,https://api.spotify.com/v1/tracks/6NF8MZ2trxckVBr82pyyPt,https://api.spotify.com/v1/audio-analysis/6NF8MZ2trxckVBr82pyyPt,313200,4,Jazz,"Mercy, Mercy, Mercy",Cannonball Adderley
560,560,0.567,0.124,0,-16.446,1,0.0562,0.792,0.0,0.106,0.343,79.37,audio_features,0BFCbH1cxzeUSJBVwJGRLg,spotify:track:0BFCbH1cxzeUSJBVwJGRLg,https://api.spotify.com/v1/tracks/0BFCbH1cxzeUSJBVwJGRLg,https://api.spotify.com/v1/audio-analysis/0BFCbH1cxzeUSJBVwJGRLg,162867,4,Jazz,I've Grown Accustomed To Her Face - Remastered/1998,Dean Martin
561,561,0.517,0.273,10,-17.279,0,0.0627,0.866,0.774,0.979,0.321,63.423,audio_features,1GZD0TZJHmdQaZsucHBmWT,spotify:track:1GZD0TZJHmdQaZsucHBmWT,https://api.spotify.com/v1/tracks/1GZD0TZJHmdQaZsucHBmWT,https://api.spotify.com/v1/audio-analysis/1GZD0TZJHmdQaZsucHBmWT,354573,4,Jazz,Besame Mucho,Dave Brubeck
562,562,0.599,0.444,5,-8.648,0,0.044,0.82,0.000474,0.122,0.508,142.81,audio_features,10kVwPSRjUYja0EtdqmXHe,spotify:track:10kVwPSRjUYja0EtdqmXHe,https://api.spotify.com/v1/tracks/10kVwPSRjUYja0EtdqmXHe,https://api.spotify.com/v1/audio-analysis/10kVwPSRjUYja0EtdqmXHe,369387,4,Jazz,Dig Dis - Remastered 1999/Rudy Van Gelder Edition,Hank Mobley
563,563,0.438,0.106,0,-14.939,1,0.0353,0.947,0.000103,0.147,0.0508,118.785,audio_features,5m3XMzewNg9EADweC7j7Nn,spotify:track:5m3XMzewNg9EADweC7j7Nn,https://api.spotify.com/v1/tracks/5m3XMzewNg9EADweC7j7Nn,https://api.spotify.com/v1/audio-analysis/5m3XMzewNg9EADweC7j7Nn,291173,4,Jazz,Embraceable You,Sarah Vaughan
564,564,0.54,0.0671,1,-18.633,1,0.0397,0.966,0.779,0.101,0.316,84.192,audio_features,2g1iBv7SXxiXX0IEG4lz2k,spotify:track:2g1iBv7SXxiXX0IEG4lz2k,https://api.spotify.com/v1/tracks/2g1iBv7SXxiXX0IEG4lz2k,https://api.spotify.com/v1/audio-analysis/2g1iBv7SXxiXX0IEG4lz2k,286133,4,Jazz,Stardust,Gerry Mulligan
565,565,0.412,0.195,8,-10.288,1,0.0331,0.9,0.709,0.106,0.0778,133.918,audio_features,1czzmAtPTw287TyMQEfCfg,spotify:track:1czzmAtPTw287TyMQEfCfg,https://api.spotify.com/v1/tracks/1czzmAtPTw287TyMQEfCfg,https://api.spotify.com/v1/audio-analysis/1czzmAtPTw287TyMQEfCfg,372493,4,Jazz,Ruby My Dear,Roy Hargrove
566,566,0.53,0.454,7,-11.19,0,0.028,0.768,0.116,0.113,0.492,135.947,audio_features,2JITVZu8o6ls9k8SoMRy7w,spotify:track:2JITVZu8o6ls9k8SoMRy7w,https://api.spotify.com/v1/tracks/2JITVZu8o6ls9k8SoMRy7w,https://api.spotify.com/v1/audio-analysis/2JITVZu8o6ls9k8SoMRy7w,449773,3,Jazz,Footprints - Remastered,Wayne Shorter
567,567,0.147,0.215,3,-14.594,0,0.0346,0.965,0.000928,0.184,0.102,171.46,audio_features,7KsJkshpIjjeIwyKnkhQUc,spotify:track:7KsJkshpIjjeIwyKnkhQUc,https://api.spotify.com/v1/tracks/7KsJkshpIjjeIwyKnkhQUc,https://api.spotify.com/v1/audio-analysis/7KsJkshpIjjeIwyKnkhQUc,266800,3,Jazz,You Go To My Head - 2020 Mix,Frank Sinatra
568,568,0.653,0.0518,8,-19.594,1,0.0359,0.874,1.94e-06,0.242,0.426,96.591,audio_features,67fFApZyHZ9LjsvkUQJShY,spotify:track:67fFApZyHZ9LjsvkUQJShY,https://api.spotify.com/v1/tracks/67fFApZyHZ9LjsvkUQJShY,https://api.spotify.com/v1/audio-analysis/67fFApZyHZ9LjsvkUQJShY,185467,4,Jazz,Let's Do It,Eartha Kitt
569,569,0.37,0.586,5,-13.468,0,0.0581,0.485,1.96e-06,0.348,0.519,121.573,audio_features,0CLbmkYmQIWiEwnsbOkLpd,spotify:track:0CLbmkYmQIWiEwnsbOkLpd,https://api.spotify.com/v1/tracks/0CLbmkYmQIWiEwnsbOkLpd,https://api.spotify.com/v1/audio-analysis/0CLbmkYmQIWiEwnsbOkLpd,462867,4,Jazz,"A Love Supreme, Pt. I – Acknowledgement",John Coltrane
570,570,0.184,0.543,11,-13.583,0,0.0391,0.016,0.0,0.105,0.211,98.4,audio_features,2gG3ivmsfylVXLyIJvLXyN,spotify:track:2gG3ivmsfylVXLyIJvLXyN,https://api.spotify.com/v1/tracks/2gG3ivmsfylVXLyIJvLXyN,https://api.spotify.com/v1/audio-analysis/2gG3ivmsfylVXLyIJvLXyN,396067,3,Jazz,Journey In Satchidananda,Alice Coltrane
571,571,0.417,0.0644,4,-19.687,0,0.0359,0.971,0.000134,0.126,0.138,113.713,audio_features,6Kr25pa3pTd4no3yA0EcW1,spotify:track:6Kr25pa3pTd4no3yA0EcW1,https://api.spotify.com/v1/tracks/6Kr25pa3pTd4no3yA0EcW1,https://api.spotify.com/v1/audio-analysis/6Kr25pa3pTd4no3yA0EcW1,191960,4,Jazz,This Is Always,Betty Carter
572,572,0.517,0.0917,0,-18.395,1,0.0336,0.876,0.629,0.108,0.0836,95.068,audio_features,72PqmnVj86bfTnkFiQ9Mx9,spotify:track:72PqmnVj86bfTnkFiQ9Mx9,https://api.spotify.com/v1/tracks/72PqmnVj86bfTnkFiQ9Mx9,https://api.spotify.com/v1/audio-analysis/72PqmnVj86bfTnkFiQ9Mx9,267173,4,Jazz,Where We Used to Live,Esbjörn Svensson Trio
573,573,0.477,0.237,4,-17.115,0,0.0321,0.947,0.901,0.0974,0.178,126.222,audio_features,2qswPLZD9CbUoSidGNyxwm,spotify:track:2qswPLZD9CbUoSidGNyxwm,https://api.spotify.com/v1/tracks/2qswPLZD9CbUoSidGNyxwm,https://api.spotify.com/v1/audio-analysis/2qswPLZD9CbUoSidGNyxwm,280481,3,Jazz,It Ain't Necessarily So,Mary Lou Williams
574,574,0.223,0.105,11,-18.898,0,0.0364,0.744,0.0,0.0889,0.178,170.469,audio_features,13Nh6UPBy8WgoTc5l7iGR8,spotify:track:13Nh6UPBy8WgoTc5l7iGR8,https://api.spotify.com/v1/tracks/13Nh6UPBy8WgoTc5l7iGR8,https://api.spotify.com/v1/audio-analysis/13Nh6UPBy8WgoTc5l7iGR8,161173,4,Jazz,Dindi,Astrud Gilberto
575,575,0.803,0.335,8,-13.331,1,0.0451,0.579,0.0128,0.0849,0.786,132.682,audio_features,18A1V1vsy5YgHFqb4galTw,spotify:track:18A1V1vsy5YgHFqb4galTw,https://api.spotify.com/v1/tracks/18A1V1vsy5YgHFqb4galTw,https://api.spotify.com/v1/audio-analysis/18A1V1vsy5YgHFqb4galTw,330440,4,Jazz,Chitlins Con Carne,Kenny Burrell
576,576,0.47,0.308,5,-18.663,1,0.0369,0.82,0.039,0.115,0.857,115.459,audio_features,4aThNuFztJ15YremppiZUJ,spotify:track:4aThNuFztJ15YremppiZUJ,https://api.spotify.com/v1/tracks/4aThNuFztJ15YremppiZUJ,https://api.spotify.com/v1/audio-analysis/4aThNuFztJ15YremppiZUJ,203467,4,Jazz,C Jam Blues,Oscar Peterson Trio
577,577,0.27,0.688,0,-16.305,1,0.0547,0.973,0.884,0.669,0.219,75.845,audio_features,4FMI4Ln1LhyxGldkNXan5e,spotify:track:4FMI4Ln1LhyxGldkNXan5e,https://api.spotify.com/v1/tracks/4FMI4Ln1LhyxGldkNXan5e,https://api.spotify.com/v1/audio-analysis/4FMI4Ln1LhyxGldkNXan5e,416840,4,Jazz,"Köln, January 24, 1975, Pt. II C - Live",Keith Jarrett
578,578,0.465,0.35,3,-12.977,1,0.0403,0.41,0.279,0.135,0.62,93.336,audio_features,6YYu8qFzcY1ZyzzsJIQM12,spotify:track:6YYu8qFzcY1ZyzzsJIQM12,https://api.spotify.com/v1/tracks/6YYu8qFzcY1ZyzzsJIQM12,https://api.spotify.com/v1/audio-analysis/6YYu8qFzcY1ZyzzsJIQM12,688133,4,Jazz,"Straight, No Chaser",Thelonious Monk
579,579,0.581,0.201,0,-15.421,0,0.0509,0.937,0.0946,0.137,0.448,126.745,audio_features,3DZShPBwoWAfFgPKBUcFFJ,spotify:track:3DZShPBwoWAfFgPKBUcFFJ,https://api.spotify.com/v1/tracks/3DZShPBwoWAfFgPKBUcFFJ,https://api.spotify.com/v1/audio-analysis/3DZShPBwoWAfFgPKBUcFFJ,393533,4,Jazz,Softly As In A Morning Sunrise - Remastered 2001/Rudy Van Gelder Edition,Sonny Clark Trio
580,580,0.476,0.0794,9,-19.166,0,0.0365,0.955,0.872,0.112,0.118,103.181,audio_features,1wnbi9NzQPBCobZ6OYCpqH,spotify:track:1wnbi9NzQPBCobZ6OYCpqH,https://api.spotify.com/v1/tracks/1wnbi9NzQPBCobZ6OYCpqH,https://api.spotify.com/v1/audio-analysis/1wnbi9NzQPBCobZ6OYCpqH,162680,4,Jazz,I Fall In Love Too Easily,Bill Evans Trio
581,581,0.319,0.157,0,-19.728,0,0.0368,0.987,0.849,0.138,0.266,191.259,audio_features,4rrLFMxzVVwAJjmvHLPL8y,spotify:track:4rrLFMxzVVwAJjmvHLPL8y,https://api.spotify.com/v1/tracks/4rrLFMxzVVwAJjmvHLPL8y,https://api.spotify.com/v1/audio-analysis/4rrLFMxzVVwAJjmvHLPL8y,321027,3,Jazz,Moon River,Vince Guaraldi Trio
582,582,0.564,0.097,5,-16.442,1,0.038,0.958,0.0588,0.119,0.393,132.653,audio_features,6PKCEB5JzjCizpz9hUQcpX,spotify:track:6PKCEB5JzjCizpz9hUQcpX,https://api.spotify.com/v1/tracks/6PKCEB5JzjCizpz9hUQcpX,https://api.spotify.com/v1/audio-analysis/6PKCEB5JzjCizpz9hUQcpX,346920,4,Jazz,It Never Entered My Mind,Coleman Hawkins
583,583,0.414,0.336,5,-16.054,0,0.0352,0.873,0.921,0.114,0.418,78.922,audio_features,12uL43MR8byTEjtg241Z7m,spotify:track:12uL43MR8byTEjtg241Z7m,https://api.spotify.com/v1/tracks/12uL43MR8byTEjtg241Z7m,https://api.spotify.com/v1/audio-analysis/12uL43MR8byTEjtg241Z7m,214027,4,Jazz,My One And Only Love,Chick Corea
584,584,0.358,0.452,1,-13.02,1,0.0347,0.991,0.864,0.14,0.525,166.973,audio_features,0Otf1ZfYNIjhqFIuJk0fsy,spotify:track:0Otf1ZfYNIjhqFIuJk0fsy,https://api.spotify.com/v1/tracks/0Otf1ZfYNIjhqFIuJk0fsy,https://api.spotify.com/v1/audio-analysis/0Otf1ZfYNIjhqFIuJk0fsy,193867,4,Jazz,Tea for Two,Art Tatum
585,585,0.654,0.334,8,-12.662,1,0.0521,0.702,0.714,0.114,0.697,81.544,audio_features,2oMaXY0yiWhAEWD7SutXh2,spotify:track:2oMaXY0yiWhAEWD7SutXh2,https://api.spotify.com/v1/tracks/2oMaXY0yiWhAEWD7SutXh2,https://api.spotify.com/v1/audio-analysis/2oMaXY0yiWhAEWD7SutXh2,410667,4,Jazz,Joy Spring,Clifford Brown
586,586,0.376,0.278,0,-8.597,0,0.0416,0.912,0.886,0.0728,0.199,62.055,audio_features,6KawDsALZTY6FA8CE1NLZK,spotify:track:6KawDsALZTY6FA8CE1NLZK,https://api.spotify.com/v1/tracks/6KawDsALZTY6FA8CE1NLZK,https://api.spotify.com/v1/audio-analysis/6KawDsALZTY6FA8CE1NLZK,429040,4,Jazz,I Remember Clifford - Rudy Van Gelder Edition; 2007 Digital Remaster,Lee Morgan
587,587,0.618,0.0772,9,-21.306,0,0.0514,0.975,0.919,0.107,0.36,104.691,audio_features,1CRxANVlNyN2IYjarx96gU,spotify:track:1CRxANVlNyN2IYjarx96gU,https://api.spotify.com/v1/tracks/1CRxANVlNyN2IYjarx96gU,https://api.spotify.com/v1/audio-analysis/1CRxANVlNyN2IYjarx96gU,273800,4,Jazz,Visa från Utanmyra,Jan Johansson
588,588,0.797,0.668,6,-5.819,1,0.0687,0.257,0.0,0.0876,0.69,131.067,audio_features,1aKvZDoLGkNMxoRYgkckZG,spotify:track:1aKvZDoLGkNMxoRYgkckZG,https://api.spotify.com/v1/tracks/1aKvZDoLGkNMxoRYgkckZG,https://api.spotify.com/v1/audio-analysis/1aKvZDoLGkNMxoRYgkckZG,160688,4,K pop,Magnetic,ILLIT
589,589,0.466,0.601,8,-4.468,1,0.053,0.0315,0.0,0.0927,0.627,53.376,audio_features,0PBTlQ84CBJF0tBnKGmQa6,spotify:track:0PBTlQ84CBJF0tBnKGmQa6,https://api.spotify.com/v1/tracks/0PBTlQ84CBJF0tBnKGmQa6,https://api.spotify.com/v1/audio-analysis/0PBTlQ84CBJF0tBnKGmQa6,148082,4,K pop,FRI(END)S,V
590,590,0.629,0.733,7,-5.445,1,0.0419,0.0025,0.0,0.357,0.362,120.001,audio_features,3Ua0m0YmEjrMi9XErKcNiR,spotify:track:3Ua0m0YmEjrMi9XErKcNiR,https://api.spotify.com/v1/tracks/3Ua0m0YmEjrMi9XErKcNiR,https://api.spotify.com/v1/audio-analysis/3Ua0m0YmEjrMi9XErKcNiR,212241,4,K pop,Like Crazy,Jimin
